Date,CAC40,SNP500,WGBI
2021-11-01,176.74632661256726,104.64992742528686,6.385842956865617
2021-12-01,174.4595753912745,104.62875844026398,6.2782923330459735
2022-01-01,185.60132106984403,108.73066291089951,6.23280532609106
2022-02-01,181.88773774225996,102.93771076744692,6.153474407236938
2022-03-01,171.42134538127215,99.52248320276894,5.9950099101228576
2022-04-01,172.30154048382727,103.69694129391624,5.950312265544601
2022-05-01,168.1008808659461,94.41817002049898,5.8525300011361
2022-06-01,171.7134463269679,95.02167699632155,5.805562939724952
2022-07-01,155.3777891937898,86.71315794025547,6.0601323061971355
2022-08-01,170.70969442525728,94.37831378517032,5.870389324907987
2022-09-01,160.6786021720633,90.54106405013646,5.714884936706372
2022-10-01,151.05185293852315,83.13666534463293,5.637231412902648
2022-11-01,167.8151161663609,89.92214698651917,5.659136218854905
2022-12-01,180.14708041789396,94.4171942957384,5.442752257353549
2023-01-01,173.4276724532728,89.13749458775533,5.517445672244806
2023-02-01,188.52133483098416,94.24527583520691,5.459230196966283
2023-03-01,193.6451855071705,91.9402957796146,5.53520632571961
2023-04-01,195.5154643233978,95.30870976719288,5.469689248457001
2023-05-01,200.3459468046663,96.9018031586115,5.537969094037912
2023-06-01,194.27600406637524,97.47793681261842,5.412164465258054
2023-07-01,202.39898106228185,103.82792173731933,5.365394744441071
2023-08-01,204.1941301031985,106.92145709071777,5.37585379593179
2023-09-01,199.62261905224776,105.99160199959509,5.324249230557777
2023-10-01,195.8385223572336,100.33950420989441,5.270769929539201
2023-11-01,189.01203183334442,98.48598775873793,5.360855910775288
2023-12-01,200.7003239978485,107.10097984095937,5.52820073462677
2024-01-01,207.7623418414465,111.58690624480802,5.528792756409264
2024-02-01,208.15645634952185,114.41730347826525,5.467518501921192
2024-03-01,218.05702193283878,120.1969136461874,5.50530922570369
2024-04-01,225.00209077679662,124.08824186550567,5.402001424658584
2024-05-01,220.51992079600444,118.78127489274613,5.380195289003408
2024-06-01,226.5488589701802,125.31468546673094,5.44768577220766
2024-07-01,216.04137152727543,129.56951358217853,5.559972570287252
2024-08-01,210.6086741121012,131.26219453339917,5.563031349496801
2024-09-01,214.8533253815498,133.49516185937958,5.609307718828374
2024-10-01,214.93071810189994,136.81764254328345,5.553460330679825
2024-11-01,207.68938449337375,136.1134662258591,5.728994789189133
2024-12-01,201.8201197211835,143.8510590285426,5.689230659464989
