date,ouv,haut,bas,clot,vol,devise
24/03/2023,20912.58,20914.06,20457.82,20638.8,0,Pts
27/03/2023,20898.98,20946.23,20709.38,20824.67,0,Pts
28/03/2023,21022.92,21049.11,20789.37,20854.28,0,Pts
29/03/2023,21009.36,21186.48,20962.49,21144.52,0,Pts
30/03/2023,21249.55,21454.62,21249.55,21369.25,0,Pts
31/03/2023,21392.23,21599.96,21373.49,21542.88,0,Pts
03/04/2023,21599.67,21660.56,21573.02,21612.22,0,Pts
04/04/2023,21699.98,21770.01,21607.87,21609.29,0,Pts
05/04/2023,21624.18,21651.76,21477.98,21524.95,0,Pts
06/04/2023,21561.05,21607.45,21514.09,21549.81,0,Pts
11/04/2023,21717.57,21782.01,21683.19,21742.61,0,Pts
12/04/2023,21761.82,21958.52,21711.76,21762.2,0,Pts
13/04/2023,21920.54,22023.02,21920.54,22009,0,Pts
14/04/2023,22067.68,22163.7,22040.19,22123.12,0,Pts
17/04/2023,22169.52,22218.41,22059.73,22060.05,0,Pts
18/04/2023,22091.9,22240.01,22091.9,22164.35,0,Pts
19/04/2023,22155.27,22238.85,22105.93,22210.86,0,Pts
20/04/2023,22188.05,22200.95,22085.76,22179.3,0,Pts
21/04/2023,22219.89,22294.91,22122.25,22294.91,0,Pts
24/04/2023,22240.75,22345.67,22240.75,22323.9,0,Pts
25/04/2023,22253.26,22293.26,22182.84,22263.46,0,Pts
26/04/2023,22178.51,22212.93,21974.68,22090.33,0,Pts
27/04/2023,22041.35,22210.46,22031.16,22141.16,0,Pts
28/04/2023,22218.25,22237.25,21935.95,22197.17,0,Pts
02/05/2023,22133.32,22249.2,21858.48,21885.58,0,Pts
03/05/2023,21971.62,22076.54,21927.93,21951.67,0,Pts
04/05/2023,21885.18,21919.61,21691.69,21764.71,0,Pts
05/05/2023,21904.76,22051.79,21805.7,22037.95,0,Pts
08/05/2023,22064.72,22149.23,22029.93,22103.12,0,Pts
09/05/2023,22076.29,22090.84,21908.3,22023.31,0,Pts
10/05/2023,22042.51,22080.33,21846.12,21916.23,0,Pts
11/05/2023,21982.85,22141.71,21835.01,21977.49,0,Pts
12/05/2023,22092.51,22221.39,22018.64,22075.94,0,Pts
15/05/2023,22181.14,22217.63,22045.63,22106.2,0,Pts
16/05/2023,22036.6,22134.11,21985.83,22069.87,0,Pts
17/05/2023,22001.27,22131.64,21928.87,22062.69,0,Pts
18/05/2023,22185.85,22308.19,22143.03,22204.16,0,Pts
19/05/2023,22272.4,22432.75,22255.05,22338.53,0,Pts
22/05/2023,22338.51,22414.39,22293.07,22369,0,Pts
23/05/2023,22309.41,22315.96,22074.69,22074.69,0,Pts
24/05/2023,21857.56,21864.9,21610.6,21699.96,0,Pts
25/05/2023,21722.67,21722.67,21532.26,21627.6,0,Pts
26/05/2023,21709.06,21941.84,21565.29,21896.59,0,Pts
29/05/2023,21999.41,22010.3,21817.43,21852.44,0,Pts
30/05/2023,21884.07,21933.44,21631.25,21674.26,0,Pts
31/05/2023,21453.07,21600.24,21295.03,21340.42,0,Pts
01/06/2023,21462.74,21559.56,21315.65,21456.85,0,Pts
02/06/2023,21596.94,21886.14,21589.46,21864.17,0,Pts
05/06/2023,21946.59,21946.59,21641.53,21664.19,0,Pts
06/06/2023,21634.67,21724.14,21592.46,21692.94,0,Pts
07/06/2023,21660.59,21748.9,21578.43,21674.28,0,Pts
08/06/2023,21654.49,21774.66,21618.28,21732.53,0,Pts
09/06/2023,21758.99,21784.78,21621.52,21705.41,0,Pts
12/06/2023,21829.19,21929.03,21792.18,21829.81,0,Pts
13/06/2023,21950.11,22003.39,21811.95,21951.58,0,Pts
14/06/2023,21952,22156.88,21944.54,22065.19,0,Pts
15/06/2023,21994.26,22019.83,21817.68,21951.9,0,Pts
16/06/2023,22015.62,22292.05,21972.45,22246.19,0,Pts
19/06/2023,22139.78,22167.29,21987.21,22021.58,0,Pts
20/06/2023,21989.03,22047.22,21922.44,21961.74,0,Pts
21/06/2023,21924.99,21997.14,21843.62,21886.11,0,Pts
22/06/2023,21685.02,21723.1,21536.73,21712.22,0,Pts
23/06/2023,21597.96,21683.56,21487.24,21592.05,0,Pts
26/06/2023,21630.09,21713.22,21418.6,21655.62,0,Pts
27/06/2023,21741.45,21811.92,21587.4,21749.75,0,Pts
28/06/2023,21855.54,21982.78,21855.54,21962.97,0,Pts
29/06/2023,21991.42,22152.44,21970,22042.58,0,Pts
30/06/2023,22124.44,22363.99,22116.6,22305.82,0,Pts
03/07/2023,22360.13,22394.58,22274.3,22274.3,0,Pts
04/07/2023,22288.68,22320.48,22222.51,22225.41,0,Pts
05/07/2023,22103.91,22177.32,22003.94,22052.75,0,Pts
06/07/2023,21838.85,21839.75,21312.06,21363.42,0,Pts
07/07/2023,21413.06,21570.88,21274.39,21452.68,0,Pts
10/07/2023,21363.93,21638.99,21363.93,21548.61,0,Pts
11/07/2023,21646.62,21854.1,21634.43,21778.84,0,Pts
12/07/2023,21842.34,22165.09,21812.99,22119.71,0,Pts
13/07/2023,22160.57,22348.95,22127.55,22230.68,0,Pts
14/07/2023,22182.76,22331.28,22182.76,22244.98,0,Pts
17/07/2023,22063.94,22119.21,21926.87,21996.01,0,Pts
18/07/2023,21961.42,22101.8,21947.35,22079.04,0,Pts
19/07/2023,22231.73,22271.23,22074.11,22102.44,0,Pts
20/07/2023,22027.89,22297.04,22024.56,22277.31,0,Pts
21/07/2023,22291.2,22423.31,22261.37,22421.7,0,Pts
24/07/2023,22339.93,22431.24,22295.16,22405.22,0,Pts
25/07/2023,22473.48,22474.78,22328.35,22369.46,0,Pts
26/07/2023,22212.87,22229.54,21873.42,22066.64,0,Pts
27/07/2023,22198.14,22555.45,22141.94,22519.64,0,Pts
28/07/2023,22471.27,22621.3,22371.72,22553.51,0,Pts
31/07/2023,22543.4,22703.07,22517.86,22617.82,0,Pts
01/08/2023,22558.45,22623.1,22332.37,22341.18,0,Pts
02/08/2023,22060.13,22253.5,21982.09,22059.93,0,Pts
03/08/2023,21888.63,21936.19,21761.37,21902.11,0,Pts
04/08/2023,21981.92,22091.15,21852.82,22066.64,0,Pts
07/08/2023,21992.14,22112.41,21929.12,22080.79,0,Pts
08/08/2023,21933.86,22098.81,21777.2,21929.07,0,Pts
09/08/2023,22175.09,22266.67,22073.62,22087.67,0,Pts
10/08/2023,22243.07,22518.28,22229.19,22424.26,0,Pts
11/08/2023,22296.45,22343.62,22074.76,22142.43,0,Pts
14/08/2023,22101.97,22238.17,22051.16,22168.52,0,Pts
15/08/2023,22187.33,22195.26,21829.8,21923.76,0,Pts
16/08/2023,21860.49,22024.54,21843.51,21901.26,0,Pts
17/08/2023,21807.18,21906.26,21669.76,21694.59,0,Pts
18/08/2023,21608.54,21638.03,21395.89,21611.27,0,Pts
21/08/2023,21614.16,21898.48,21614.16,21713.68,0,Pts
22/08/2023,21801.27,22001.96,21789.11,21842.85,0,Pts
23/08/2023,21918.56,22007.2,21792.13,21860.17,0,Pts
24/08/2023,22050.16,22153.21,21749.68,21763.14,0,Pts
25/08/2023,21718.29,21983.66,21710.01,21808.81,0,Pts
28/08/2023,22004.11,22142.91,21905.04,22095.72,0,Pts
29/08/2023,22158.64,22256.64,22088.9,22242.7,0,Pts
30/08/2023,22311.2,22339.29,22085.58,22215.44,0,Pts
31/08/2023,22240.34,22283.47,22071.55,22071.55,0,Pts
01/09/2023,22053.41,22197.76,22004.57,22011.45,0,Pts
04/09/2023,22118.32,22198.83,21922.4,21959.36,0,Pts
05/09/2023,21843.81,21986.05,21670.66,21884.59,0,Pts
06/09/2023,21772.12,21784.2,21625.52,21701.71,0,Pts
07/09/2023,21616.9,21842.37,21616.9,21707.76,0,Pts
08/09/2023,21779.6,21860.52,21528.14,21842.51,0,Pts
11/09/2023,21946.88,22070.97,21881.35,21955.63,0,Pts
12/09/2023,21992.88,22014.74,21846.2,21879.05,0,Pts
13/09/2023,21793.8,21868.35,21672.94,21787.6,0,Pts
14/09/2023,21768.03,22092.6,21672.02,22047.33,0,Pts
15/09/2023,22266.49,22429.5,22220.92,22258.96,0,Pts
18/09/2023,22183.2,22183.2,21886,21949.69,0,Pts
19/09/2023,21870.98,22039.82,21861.83,21967.73,0,Pts
20/09/2023,21982.45,22200.78,21963.63,22138.94,0,Pts
21/09/2023,21902.23,21955.52,21741.25,21785.92,0,Pts
22/09/2023,21615.27,21755.93,21543.58,21698.1,0,Pts
25/09/2023,21614.78,21743.79,21404.59,21514.06,0,Pts
26/09/2023,21393.2,21428.25,21242.13,21363.48,0,Pts
27/09/2023,21352.52,21461.18,21300.33,21356.75,0,Pts
28/09/2023,21345.4,21494.29,21269.01,21491,0,Pts
29/09/2023,21599.9,21758.92,21547.82,21547.82,0,Pts
02/10/2023,21635.36,21734.88,21247.62,21345.8,0,Pts
03/10/2023,21235.35,21367.93,21109.04,21131.02,0,Pts
04/10/2023,21017.7,21293.04,20983,21130.06,0,Pts
05/10/2023,21169.59,21216.96,21051.12,21134.67,0,Pts
06/10/2023,21206.6,21334.55,21084.06,21321.61,0,Pts
09/10/2023,21264.92,21314.53,21080.54,21204.57,0,Pts
10/10/2023,21401.83,21654.31,21397.05,21630.47,0,Pts
11/10/2023,21412.28,21642.76,21381.58,21536.19,0,Pts
12/10/2023,21670.77,21690.5,21434.5,21455.64,0,Pts
13/10/2023,21433.35,21468.41,21132.35,21150.61,0,Pts
16/10/2023,21229.79,21285.94,21028.25,21206.95,0,Pts
17/10/2023,21189.03,21294.5,21046.53,21229.63,0,Pts
18/10/2023,21203.75,21276.39,21001.34,21037.24,0,Pts
19/10/2023,20892.54,20953.63,20764.76,20902.49,0,Pts
20/10/2023,20687.33,20779.47,20584.79,20584.94,0,Pts
23/10/2023,20597.1,20704.85,20456.9,20688.38,0,Pts
24/10/2023,20732.56,20865.36,20638.35,20818.78,0,Pts
25/10/2023,20716.21,20920.31,20676.4,20883.47,0,Pts
26/10/2023,20643.24,20883.96,20613.23,20804.6,0,Pts
27/10/2023,20834.86,20834.86,20489.49,20521.99,0,Pts
30/10/2023,20617.35,20700.83,20565.67,20611.65,0,Pts
31/10/2023,20658.97,20847.62,20631.58,20794.62,0,Pts
01/11/2023,20881.2,21003.56,20758.07,20936.49,0,Pts
02/11/2023,21114.11,21434.06,21085.69,21323.24,0,Pts
03/11/2023,21395.15,21401.82,21281.45,21283.39,0,Pts
06/11/2023,21339.8,21350.32,21159.67,21181.42,0,Pts
07/11/2023,21051.35,21175.54,21030.86,21098.37,0,Pts
08/11/2023,20993.43,21345.43,20991.81,21243.11,0,Pts
09/11/2023,21272.47,21509.93,21217.27,21483.2,0,Pts
10/11/2023,21379.73,21390.96,21158.35,21275.96,0,Pts
13/11/2023,21352.36,21454.43,21310.72,21404.25,0,Pts
14/11/2023,21446.84,21776.19,21400.07,21709.48,0,Pts
15/11/2023,21797.13,21889.83,21749.46,21781.77,0,Pts
16/11/2023,21764.7,21782.98,21657.28,21657.28,0,Pts
17/11/2023,21742.73,21893.9,21742.73,21855.19,0,Pts
20/11/2023,21880.86,21954.97,21861.57,21894.53,0,Pts
21/11/2023,21846.54,21897.95,21796.21,21841.73,0,Pts
22/11/2023,21909.89,21978.65,21885.16,21936.23,0,Pts
23/11/2023,21977.07,22010.42,21945.1,21988.18,0,Pts
24/11/2023,21986.47,22058.7,21967.06,22040.26,0,Pts
27/11/2023,22040.58,22085.19,21957.7,21957.7,0,Pts
28/11/2023,21852.68,21921.22,21801.31,21911.29,0,Pts
29/11/2023,21884.94,22051.12,21884.94,21964.22,0,Pts
30/11/2023,21992.11,22126.9,21926.14,22094.57,0,Pts
01/12/2023,22172.47,22243.64,22101.88,22201.47,0,Pts
04/12/2023,22183.74,22251.79,22129.07,22186.13,0,Pts
05/12/2023,22150.64,22368.94,22150.64,22351.84,0,Pts
06/12/2023,22391.84,22557.64,22345.78,22500.09,0,Pts
07/12/2023,22466.31,22503.01,22438.59,22477.51,0,Pts
08/12/2023,22515.26,22832.01,22506.09,22774.13,0,Pts
11/12/2023,22797.84,22875.65,22777.72,22850.19,0,Pts
12/12/2023,22867.7,22943.81,22822.93,22826.02,0,Pts
13/12/2023,22821.64,22934.06,22782.35,22788.72,0,Pts
14/12/2023,23077.14,23160.22,22836.49,22923.77,0,Pts
15/12/2023,23020.8,23123.66,22959.57,22987.48,0,Pts
18/12/2023,22885.81,22938.26,22840.05,22902.62,0,Pts
19/12/2023,22877.52,22935.92,22854.86,22920.2,0,Pts
20/12/2023,22982.47,23011.85,22852.49,22946.72,0,Pts
21/12/2023,22867.22,22920.33,22808.67,22910.31,0,Pts
22/12/2023,22878.73,22963.55,22868.5,22902.51,0,Pts
27/12/2023,22939.26,23006.73,22877.44,22911.57,0,Pts
28/12/2023,22972.19,22978.57,22790.19,22800.66,0,Pts
29/12/2023,22838.08,22905.83,22787.84,22824.9,0,Pts
02/01/2024,22952.65,23051.82,22664.39,22812.05,0,Pts
03/01/2024,22787.66,22817.31,22355.26,22451.58,0,Pts
04/01/2024,22475.77,22583.38,22446.49,22569.01,0,Pts
05/01/2024,22410.82,22540.15,22265.09,22478.34,0,Pts
08/01/2024,22434.55,22570.65,22343.55,22567.84,0,Pts
09/01/2024,22589.11,22597.95,22417.55,22496.28,0,Pts
10/01/2024,22501.27,22580.21,22444.52,22494.64,0,Pts
11/01/2024,22615.9,22656.23,22363.81,22378.16,0,Pts
12/01/2024,22454.07,22653.94,22441.27,22612.96,0,Pts
15/01/2024,22625.45,22660.19,22423.34,22455.47,0,Pts
16/01/2024,22311.34,22417.92,22248.96,22414.03,0,Pts
17/01/2024,22157.27,22187.55,22059.85,22173.74,0,Pts
18/01/2024,22258.61,22449.27,22197.25,22424.17,0,Pts
19/01/2024,22561.94,22561.94,22270.66,22334.16,0,Pts
22/01/2024,22531.01,22581.29,22391.83,22460.23,0,Pts
23/01/2024,22569.68,22569.68,22338.95,22383.85,0,Pts
24/01/2024,22464.79,22622.81,22431.8,22588.66,0,Pts
25/01/2024,22565.66,22620.86,22453.08,22614.6,0,Pts
26/01/2024,22889.85,23164.61,22885.59,23129.47,0,Pts
29/01/2024,23156.43,23175.07,23088.23,23149.68,0,Pts
30/01/2024,23209.77,23286.69,23161.55,23260.74,0,Pts
31/01/2024,23303.74,23337.93,23187.97,23197.96,0,Pts
01/02/2024,22996.19,23089.44,22935.35,22991.94,0,Pts
02/02/2024,23100.09,23159.72,22991.18,23002.59,0,Pts
05/02/2024,23001.09,23043.61,22899.46,22995.62,0,Pts
06/02/2024,23129.61,23152.14,23002.06,23144.08,0,Pts
07/02/2024,23125.52,23186.14,23056.86,23060.14,0,Pts
08/02/2024,23112.67,23284.94,23048.63,23224.88,0,Pts
09/02/2024,23184.92,23232.61,23079.78,23170.01,0,Pts
12/02/2024,23250.64,23308.05,23218.04,23298.11,0,Pts
13/02/2024,23297.29,23303.76,23021.48,23104.18,0,Pts
14/02/2024,23057.98,23272.99,23057.98,23261.85,0,Pts
15/02/2024,23404.68,23489.08,23404.68,23462.04,0,Pts
16/02/2024,23555.87,23636.24,23501.92,23537.06,0,Pts
19/02/2024,23460.37,23539.93,23415.19,23538.19,0,Pts
20/02/2024,23525.9,23647.22,23504.68,23618.99,0,Pts
21/02/2024,23639.66,23699.93,23599.17,23670.1,0,Pts
22/02/2024,23863.38,24009.05,23800.15,23971.6,0,Pts
23/02/2024,24002.97,24167.96,23960.23,24138.52,0,Pts
26/02/2024,24088.4,24097.51,24005.81,24026.83,0,Pts
27/02/2024,24017.3,24104.56,23988.21,24083.11,0,Pts
28/02/2024,24079.57,24108.35,24032.44,24101.25,0,Pts
29/02/2024,24157.22,24171.84,24019.57,24019.57,0,Pts
01/03/2024,24089.96,24132.74,23937.91,24039.99,0,Pts
04/03/2024,24040.55,24107.4,23987.09,24107.4,0,Pts
05/03/2024,24078.53,24130.25,24008.32,24035.9,0,Pts
06/03/2024,24014.61,24146.89,23995.15,24102.33,0,Pts
07/03/2024,24013.45,24328.46,23952.87,24288.6,0,Pts
08/03/2024,24294.29,24385.15,24263.81,24324.34,0,Pts
11/03/2024,24195.15,24316.44,24191.15,24299.23,0,Pts
12/03/2024,24397.49,24524.49,24240.15,24504.52,0,Pts
13/03/2024,24555.59,24714.07,24513.1,24656.32,0,Pts
14/03/2024,24719,24900.19,24705.13,24728.56,0,Pts
15/03/2024,24733.92,24883.91,24711.19,24737.44,0,Pts
18/03/2024,24773.14,24798.45,24646.36,24688.77,0,Pts
19/03/2024,24680.77,24853.07,24665.94,24849.08,0,Pts
20/03/2024,24717.94,24774.03,24645.03,24753.37,0,Pts
21/03/2024,24957.5,24959.14,24686.97,24808.9,0,Pts
22/03/2024,24716.44,24807.7,24655.59,24724.6,0,Pts
25/03/2024,24712.09,24767.16,24572.68,24723.62,0,Pts
26/03/2024,24751.04,24835.63,24678.25,24824.16,0,Pts
27/03/2024,24828.17,24962.55,24792.37,24885.02,0,Pts
28/03/2024,24921.28,25032.96,24888.03,24888.03,0,Pts
02/04/2024,24857.22,25031.32,24631.99,24658.27,0,Pts
03/04/2024,24703.47,24749.22,24630.65,24728.56,0,Pts
04/04/2024,24732.14,24839.07,24682.3,24723.48,0,Pts
05/04/2024,24416.22,24451.91,24322.34,24449.77,0,Pts
08/04/2024,24415.55,24704.28,24414,24625.67,0,Pts
09/04/2024,24538.22,24576.82,24361.71,24412.97,0,Pts
10/04/2024,24570.29,24571.58,24191.07,24401.45,0,Pts
11/04/2024,24409.88,24545.36,24185.15,24335.84,0,Pts
12/04/2024,24544.23,24621.78,24204.36,24296.68,0,Pts
15/04/2024,24419.29,24647.13,24351.29,24400.63,0,Pts
16/04/2024,23972.7,24205.01,23972.7,24073.54,0,Pts
17/04/2024,24152.17,24463.12,24150.59,24221.94,0,Pts
18/04/2024,24320.25,24396.97,24206.41,24348.65,0,Pts
19/04/2024,24192.1,24397.86,24116.72,24346.05,0,Pts
22/04/2024,24533.41,24544.54,24349.22,24449.11,0,Pts
23/04/2024,24571.18,24713.64,24535.45,24697.24,0,Pts
24/04/2024,24695.54,24822.73,24614.96,24654.85,0,Pts
25/04/2024,24663.02,24665.71,24239.39,24425.69,0,Pts
26/04/2024,24616.15,24745.34,24471.1,24664.94,0,Pts
29/04/2024,24750.91,24786.2,24594.54,24594.54,0,Pts
30/04/2024,24678.05,24702.64,24367.48,24407.51,0,Pts
02/05/2024,24362.05,24369.74,24223.36,24241.76,0,Pts
03/05/2024,24349.3,24533.31,24279.89,24391.26,0,Pts
06/05/2024,24464.06,24639.91,24419.88,24527.75,0,Pts
07/05/2024,24650.79,24776.21,24557.41,24770.18,0,Pts
08/05/2024,24835.39,25031.26,24822.07,24951.28,0,Pts
09/05/2024,24928.3,25136.96,24900.57,25123.86,0,Pts
10/05/2024,25261.94,25343.37,25196.11,25220.5,0,Pts
13/05/2024,25252.94,25292.03,25178.37,25247.46,0,Pts
14/05/2024,25265.34,25324.89,25185,25302.2,0,Pts
15/05/2024,25351.05,25386.18,25233.3,25345.85,0,Pts
16/05/2024,25346.78,25346.78,25172.75,25189.04,0,Pts
17/05/2024,25153.05,25202.66,25026.96,25124.46,0,Pts
20/05/2024,25181.17,25312.44,25171.43,25234.51,0,Pts
21/05/2024,25209.55,25222.9,25008.85,25142.7,0,Pts
22/05/2024,25121.05,25121.05,24966.39,25008.43,0,Pts
23/05/2024,25046.14,25143.5,24978.67,25040,0,Pts
24/05/2024,24889.99,25045.39,24854.49,25017.27,0,Pts
27/05/2024,25007.82,25144.26,25002.92,25144.26,0,Pts
28/05/2024,25198.75,25242.17,24909.04,24960.94,0,Pts
29/05/2024,24908.43,24928.45,24576.53,24603.2,0,Pts
30/05/2024,24540.62,24745.98,24538.52,24738.02,0,Pts
31/05/2024,24727.07,24802.54,24688.68,24790.06,0,Pts
03/06/2024,25028.1,25036.46,24796.92,24806.05,0,Pts
04/06/2024,24743.46,24773.91,24556.86,24630.16,0,Pts
05/06/2024,24773.2,24938.78,24695.28,24846.24,0,Pts
06/06/2024,24963.29,24998.15,24874.55,24950.34,0,Pts
07/06/2024,24971.44,24976.62,24649.86,24831.43,0,Pts
10/06/2024,24260.9,24513.7,24260.9,24513.7,0,Pts
11/06/2024,24597.88,24630.88,24097.14,24188.33,0,Pts
12/06/2024,24264.6,24455.3,24228.1,24422.77,0,Pts
13/06/2024,24393.8,24402.97,23888.71,23936.22,0,Pts
14/06/2024,23866.27,23870.61,23181.05,23300.38,0,Pts
17/06/2024,23411.44,23541.59,23235.51,23512.48,0,Pts
18/06/2024,23714.72,23728.48,23489.05,23690.2,0,Pts
19/06/2024,23681.36,23708.63,23522.18,23534.93,0,Pts
20/06/2024,23584.01,23884.5,23558.94,23849.38,0,Pts
21/06/2024,23792.78,23856.82,23633.24,23716.41,0,Pts
24/06/2024,23733.97,24017.79,23719.3,23960.63,0,Pts
25/06/2024,23777.96,23849.23,23681.64,23821.98,0,Pts
26/06/2024,23951.01,23961.43,23502.78,23656.73,0,Pts
27/06/2024,23687.69,23710.32,23386.3,23412.92,0,Pts
28/06/2024,23455.45,23455.45,23182.06,23253.34,0,Pts
01/07/2024,23867.28,23913.05,23517.99,23517.99,0,Pts
02/07/2024,23382.75,23462.05,23257.14,23446.94,0,Pts
03/07/2024,23576.39,23832.76,23535.26,23739.5,0,Pts
04/07/2024,23880.29,23954.96,23848.3,23937.66,0,Pts
05/07/2024,24014.67,24069.57,23775.61,23874.94,0,Pts
08/07/2024,23757.57,24094.04,23725.1,23725.1,0,Pts
09/07/2024,23627.2,23645.48,23280.84,23355.62,0,Pts
10/07/2024,23407,23577.9,23289.45,23557.46,0,Pts
11/07/2024,23680.43,23782.74,23568.18,23724.12,0,Pts
12/07/2024,23841.71,24066.37,23823.54,24026.43,0,Pts
15/07/2024,23895.84,23990.74,23697.99,23741.46,0,Pts
16/07/2024,23588.41,23650.36,23504.58,23577.62,0,Pts
17/07/2024,23509.77,23657,23412.57,23555.44,0,Pts
18/07/2024,23665.67,23811.84,23519,23604.41,0,Pts
19/07/2024,23540.11,23553.96,23377.63,23442.52,0,Pts
22/07/2024,23563.51,23804.71,23542.15,23714.77,0,Pts
23/07/2024,23733.43,23838.43,23562.19,23642,0,Pts
24/07/2024,23337.22,23459.41,23223.42,23377.83,0,Pts
25/07/2024,23075.96,23120.24,22841.18,23108.04,0,Pts
26/07/2024,23162.15,23416.85,23109.46,23390.14,0,Pts
29/07/2024,23482.74,23483.36,23115.57,23160.39,0,Pts
30/07/2024,23215.66,23339.98,23182.46,23257.14,0,Pts
31/07/2024,23537.67,23598,23392.59,23433.09,0,Pts
01/08/2024,23267.1,23295.05,22893.57,22932.05,0,Pts
02/08/2024,22808.05,22869.32,22488.18,22562.89,0,Pts
05/08/2024,22089.3,22272.92,21871.68,22243.01,0,Pts
06/08/2024,22277.47,22352.84,21997.3,22184.03,0,Pts
07/08/2024,22283.31,22675.03,22233.32,22607.09,0,Pts
08/08/2024,22473.31,22594.86,22305.23,22549.33,0,Pts
09/08/2024,22587.47,22773.56,22506.55,22618.62,0,Pts
12/08/2024,22703.01,22736.03,22508.11,22559.37,0,Pts
13/08/2024,22643.46,22659.49,22470.42,22637.78,0,Pts
14/08/2024,22806.7,22816.63,22700.06,22816.63,0,Pts
15/08/2024,22887.31,23140.16,22769.3,23096.69,0,Pts
16/08/2024,23155.58,23211.69,23090.82,23178.62,0,Pts
19/08/2024,23164.96,23396.93,23163.12,23341.38,0,Pts
20/08/2024,23393.29,23433.74,23278.1,23290.72,0,Pts
21/08/2024,23294.38,23429.95,23294.38,23412.04,0,Pts
22/08/2024,23422.12,23548.65,23408.33,23410.13,0,Pts
23/08/2024,23474.3,23594.91,23441.85,23574.83,0,Pts
26/08/2024,23577.85,23672.14,23576.66,23616.28,0,Pts
27/08/2024,23650.2,23724.3,23539.8,23539.8,0,Pts
28/08/2024,23607.26,23683.35,23576.77,23576.77,0,Pts
29/08/2024,23575.22,23785.27,23572.7,23773.67,0,Pts
30/08/2024,23787.91,23938.15,23742.54,23742.54,0,Pts
02/09/2024,23736.03,23799.01,23561.52,23790.68,0,Pts
03/09/2024,23832.34,23868.54,23537.32,23568.79,0,Pts
04/09/2024,23304.31,23431.04,23280.35,23338.15,0,Pts
05/09/2024,23223.97,23329.14,23123.41,23123.41,0,Pts
06/09/2024,23098.93,23229.77,22843.31,22875.57,0,Pts
09/09/2024,22951.55,23164.15,22930.33,23102.56,0,Pts
10/09/2024,23068.79,23262.12,22982.08,23047.49,0,Pts
11/09/2024,23083.23,23187.9,22909.83,23014.13,0,Pts
12/09/2024,23269.5,23285.83,22997.66,23133.1,0,Pts
13/09/2024,23153.29,23306.63,23144.58,23227.01,0,Pts
16/09/2024,23124.07,23274.77,23117.5,23177.82,0,Pts
17/09/2024,23288.88,23409.38,23253.9,23295.97,0,Pts
18/09/2024,23303.52,23320.53,23161.43,23163.7,0,Pts
19/09/2024,23512.61,23694.2,23397.58,23694.2,0,Pts
20/09/2024,23638.55,23656.23,23335.94,23335.94,0,Pts
23/09/2024,23335.59,23394.23,23200.3,23360.98,0,Pts
24/09/2024,23673.34,23753.47,23570.29,23659.45,0,Pts
25/09/2024,23513.91,23658.63,23506.45,23564.81,0,Pts
26/09/2024,23868.23,24114.47,23835.78,24114.47,0,Pts
27/09/2024,24177.87,24309.29,24120.05,24269.26,0,Pts
30/09/2024,24133.09,24182.36,23780.35,23783.25,0,Pts
01/10/2024,23744.58,23841.9,23507.2,23591.12,0,Pts
02/10/2024,23655.74,23744.52,23512.99,23602.1,0,Pts
03/10/2024,23532.44,23532.48,23231.13,23291.21,0,Pts
04/10/2024,23251.02,23583.94,23236.75,23489.27,0,Pts
07/10/2024,23584.59,23626.2,23391.16,23597.21,0,Pts
08/10/2024,23299.26,23491.39,23284.99,23426.83,0,Pts
09/10/2024,23444.61,23570.93,23374.85,23547.6,0,Pts
10/10/2024,23495.61,23557.77,23409.94,23489.96,0,Pts
11/10/2024,23456.62,23633.02,23373.02,23603.03,0,Pts
14/10/2024,23620.45,23712.85,23499.17,23678.33,0,Pts
15/10/2024,23664.19,23684.34,23403.11,23436.54,0,Pts
16/10/2024,23121.46,23402.66,23121.46,23343.15,0,Pts
17/10/2024,23399.64,23755.12,23392.86,23628.95,0,Pts
18/10/2024,23576.42,23816.9,23576.42,23720.3,0,Pts
21/10/2024,23614.49,23743.4,23460.55,23480.96,0,Pts
22/10/2024,23421.13,23509.42,23281.34,23477.43,0,Pts
23/10/2024,23347.04,23507.35,23270.18,23360.24,0,Pts
24/10/2024,23454.2,23571.81,23377.5,23378.29,0,Pts
25/10/2024,23336.51,23426.51,23241.61,23360.43,0,Pts
28/10/2024,23499.35,23619.47,23352.29,23545.5,0,Pts
29/10/2024,23660.53,23736.72,23388.41,23402.7,0,Pts
30/10/2024,23218.83,23276.75,22986.05,23144.86,0,Pts
31/10/2024,23006.95,23035.49,22794.7,22901.87,0,Pts
01/11/2024,22944.59,23163.26,22926.26,23084.89,0,Pts
04/11/2024,23013.87,23199.69,22968.37,22968.37,0,Pts
05/11/2024,22986.65,23102.68,22900.71,23078.77,0,Pts
06/11/2024,23194.76,23592.84,22864.43,22961.82,0,Pts
07/11/2024,22972.96,23212.29,22914.04,23136.26,0,Pts
08/11/2024,23181.52,23184.09,22839.06,22865.42,0,Pts
11/11/2024,23042.56,23221.77,23019,23141.64,0,Pts
12/11/2024,22891.85,22949.67,22490.08,22518.76,0,Pts
13/11/2024,22489.18,22610.65,22304.58,22487.11,0,Pts
14/11/2024,22584.01,22805.75,22497.15,22783.05,0,Pts
15/11/2024,22610.98,22807.13,22548.35,22651.63,0,Pts
18/11/2024,22666.5,22714.42,22542.47,22678.45,0,Pts
19/11/2024,22707.21,22749.98,22232.69,22527.04,0,Pts
