Date,salaire_mensuel,taux_cotisation,cotisations,cotisations_cumulees,SP500_var,CAC40_var,WGBI_var,CAC40_50/50,SNP500_50/50,CAC40_75/25,SNP500_75/25
2005-07-01,1797.8458325497297,19.08834049332918,343.1789340622212,61078.65709334304,-0.005169134703568612,0.025987726710047232,-0.013050066288685103,141496.3907141588,139244.91751241835,153714.14468851968,154074.47188523886
2005-08-01,1797.8458325497297,19.08834049332918,343.1789340622212,61421.83602740526,0.03535493486048136,0.0439210431669117,0.005312205626908595,145263.91100185446,142361.55657853384,159261.02684504955,158643.68828114678
2005-09-01,1797.8458325497297,19.08834049332918,343.1789340622212,61765.01496146748,-0.009044162968309899,-0.007342383425117283,0.00036925022245370975,145040.22927123192,142028.0666593661,158675.6837556325,157859.4619552338
2005-10-01,1797.8458325497297,19.08834049332918,343.1789340622212,62108.1938955297,0.005336641773816098,0.04484265454001357,-0.011627762759775062,147731.86058841567,141865.4445423719,163828.21720376177,158309.9578236268
2005-11-01,1797.8458325497297,19.08834049332918,343.1789340622212,62451.37282959192,-0.018449036536722696,-0.040624236441209716,0.0034609504833380544,145268.524504924,141086.5021597824,159253.49347925524,156533.8010424037
2005-12-01,1797.8458325497297,19.08834049332918,343.1789340622212,62794.55176365414,0.05414682105962321,0.04775420891956639,0.010660216836308356,149794.20187655682,145942.72848654265,165658.65601419468,163585.9334031209
2006-01-01,1837.9859127006255,19.319772983683098,355.09470580583667,63149.64646945998,0.00457012012061897,0.025802884707420315,-0.0162419546079573,150803.1108557115,145385.4429478736,168478.08226612845,163769.48970608562
2006-02-01,1837.9859127006255,19.319772983683098,355.09470580583667,63504.741175265815,0.011876245219502035,0.05141487693118263,0.013114959393253356,155961.1645000707,147496.7774430517,175812.24383300412,166052.18552016083
2006-03-01,1837.9859127006255,19.319772983683098,355.09470580583667,63859.83588107165,0.00928029845822076,0.011644271251820992,-0.026133536864963558,155121.54246570435,146547.6563716877,176481.00593272012,166409.12752044672
2006-04-01,1837.9859127006255,19.319772983683098,355.09470580583667,64214.93058687749,0.006204827126907286,0.039079031350822024,-0.016570465424087355,157157.93257619295,146082.29904165538,181204.17183559499,166780.07920963925
2006-05-01,1837.9859127006255,19.319772983683098,355.09470580583667,64570.02529268333,0.006906936222994542,-0.002676833825827063,-0.0012334389613973817,157140.42920293537,146791.06392898777,181064.2711134516,167878.36722656724
2006-06-01,1837.9859127006255,19.319772983683098,355.09470580583667,64925.119998489165,-0.012726961753577792,-0.037917568829792025,-0.005726759884635446,154001.05402638487,145730.7146940834,175935.72909089687,166320.8864590661
2006-07-01,1837.9859127006255,19.319772983683098,355.09470580583667,65280.214704295,-0.002953679564126732,0.012663140332051626,0.009769743591053315,156019.47209243284,146521.88191948025,178318.32056300703,166644.62325445167
2006-08-01,1837.9859127006255,19.319772983683098,355.09470580583667,65635.30941010083,-0.006277862558804248,-0.006222835785514524,0.006201998724696622,156308.08169400867,146810.50744802298,178043.53397523888,166404.1947210854
2006-09-01,1837.9859127006255,19.319772983683098,355.09470580583667,65990.40411590667,0.0341104514418189,0.047536503262369356,0.007673083572456774,160913.04911453841,150171.70183572947,185013.82434513836,171266.41270895748
2006-10-01,1837.9859127006255,19.319772983683098,355.09470580583667,66345.4988217125,0.016689330694605875,0.011780375180919345,0.001698766959606468,162285.73480775685,151845.0538949513,187005.22909898264,173766.78620433077
2006-11-01,1837.9859127006255,19.319772983683098,355.09470580583667,66700.59352751834,0.028589820338161598,0.02436075731920062,-0.010864849309913716,163668.46159860786,153482.7489482897,190191.32879905484,177303.62688953726
2006-12-01,1837.9859127006255,19.319772983683098,355.09470580583667,67055.68823332418,0.023557743496658734,-0.019396878314896226,-0.013556101728388947,161258.83512092612,154541.5783332429,187055.95634992802,180116.78236735734
2007-01-01,1879.0221909600295,19.554011427630005,367.4242139480279,67423.11244727221,0.015847534791329165,0.06942534576253734,0.0011340453516051063,167248.38425222485,156156.9374178907,197138.46944537546,182601.1997423396
2007-02-01,1879.0221909600295,19.554011427630005,367.4242139480279,67790.53666122025,0.021836966213454767,0.007928400596137752,0.0065662733021125685,168758.38622495488,158677.12632259558,198919.8011072968,186183.05844457218
2007-03-01,1879.0221909600295,19.554011427630005,367.4242139480279,68157.96087516828,-0.027531774185166835,-0.035842396606095894,-0.005664002809629087,165553.3785808736,156344.88084982237,193575.53902585324,182364.98581410415
2007-04-01,1879.0221909600295,19.554011427630005,367.4242139480279,68525.38508911632,0.016441189890984642,0.034287538486741154,-0.014185336535944226,167515.97352268524,156823.65573790795,198153.9290314301,184258.59404318134
2007-05-01,1879.0221909600295,19.554011427630005,367.4242139480279,68892.80930306435,0.044350173245371716,0.0631464944820288,-0.006419014453476701,172565.13838094642,160100.1375242211,207505.53397155355,190382.65500555438
2007-06-01,1879.0221909600295,19.554011427630005,367.4242139480279,69260.23351701238,0.03600758509572999,0.047135677326584524,-0.009680180161958374,176092.5812308572,162508.51630963347,214620.20773587702,195351.61446174385
