Date,salaire_SMIC,taux_SMIC,cotisations_SMIC,cotisations_cumulees_SMIC,salaire_median,taux_median,cotisations_median,cotisations_cumulees_median,salaire_D9,taux_D9,cotisations_D9,cotisations_cumulees_D9,SP500_var,CAC40_var,WGBI_var,CAC40_50/50_SMIC,CAC40_50/50_median,CAC40_50/50_D9,SNP500_50/50_SMIC,SNP500_50/50_median,SNP500_50/50_D9,CAC40_75/25_SMIC,CAC40_75/25_median,CAC40_75/25_D9,SNP500_75/25_SMIC,SNP500_75/25_median,SNP500_75/25_D9
1995-09-01,814.1681515911752,18.345666421585907,149.36457320170888,15892.311835466491,1441.6344135832383,18.345666421585907,264.477440534767,28885.919312595342,2426.726667822398,13.1748427292361,319.7174219540327,33574.52925712282,0.010379962808805265,-0.018851907911154098,0.003462138156747674,24489.052226373,44747.969558940844,51597.77500288054,27515.26878745263,50258.67578120108,57984.795264809596,24612.241744198833,45008.29843886819,51836.92561121862,29526.61988060951,53967.86422814856,62202.909910095026
1995-10-01,814.1681515911752,18.345666421585907,149.36457320170888,16041.6764086682,1441.6344135832383,18.345666421585907,264.477440534767,29150.39675313011,2426.726667822398,13.1748427292361,319.7174219540327,33894.24667907685,0.033794862861813435,-0.053655687821966724,0.00806600542102287,24070.01228038063,43973.82174411887,50719.87937632254,28229.10137620189,51554.19584761049,59494.05448509719,23810.565192259346,43533.61114858028,50153.613460753724,30471.63632084612,55686.61012564312,64198.8050186617
1995-11-01,814.1681515911752,18.345666421585907,149.36457320170888,16191.040981869908,1441.6344135832383,18.345666421585907,264.477440534767,29414.874193664877,2426.726667822398,13.1748427292361,319.7174219540327,34213.964101030884,0.005862953282355976,0.02695920537336205,0.031060341923779156,24907.636200136734,45495.68922943461,52489.88401168689,28887.886414666857,52749.016839821445,60887.397613810215,24616.35787192221,44998.256905277856,51856.00455090485,30978.93857840125,56605.215098680244,65272.639199055644
1995-12-01,814.1681515911752,18.345666421585907,149.36457320170888,16340.405555071617,1441.6344135832383,18.345666421585907,264.477440534767,29679.351634199644,2426.726667822398,13.1748427292361,319.7174219540327,34533.681522984916,0.041630478525540804,-0.0037872570136043837,0.006053875913454743,25074.874358703848,45792.81413112009,52847.267891235075,29713.991972048356,54249.21713866034,62633.49136506177,24722.82379823298,45184.316395288384,52085.353103508736,32129.56143740715,58699.20779177428,67702.00833386493
1996-01-01,836.9252548689765,18.558166467175916,155.31798200442097,16495.72353707604,1473.8214453419364,18.558166467175916,273.51423725549466,29952.86587145514,2492.1355166177623,13.377461911767384,333.38447952516844,34867.06600251009,0.024475320145697976,0.04805515329990184,0.024958044032995064,26135.166718032462,47719.03150305143,55087.9569765181,30591.388699672352,55841.03982464856,64488.93026666534,25913.16678234784,47349.47931936316,54599.29928366517,33061.78141278738,60392.085677421055,69672.44675614599
1996-02-01,836.9252548689765,18.558166467175916,155.31798200442097,16651.04151908046,1473.8214453419364,18.558166467175916,273.51423725549466,30226.380108710633,2492.1355166177623,13.377461911767384,333.38447952516844,35200.45048203526,0.03016714436326673,0.06096440698912664,-0.02400013710393878,26762.653601292594,48854.6578101043,56416.58362911415,30828.318045365344,56263.52616168735,64994.35759110837,27087.068021925632,49484.18587227087,57078.84878395745,33753.01794935323,61644.53201936571,71135.19436623344
1996-03-01,836.9252548689765,18.558166467175916,155.31798200442097,16806.35950108488,1473.8214453419364,18.558166467175916,273.51423725549466,30499.894345966128,2492.1355166177623,13.377461911767384,333.38447952516844,35533.83496156043,0.011431380948079495,-0.003422755778426767,-0.0006103085190241053,26852.87819953841,49009.345452784924,56612.74904272644,31137.617969137707,56818.06666175547,65652.37727684595,27157.458326616346,49602.54943147993,57233.27059217992,34178.5370668872,62411.52576046329,72038.0334149089
1996-04-01,836.9252548689765,18.558166467175916,155.31798200442097,16961.6774830893,1473.8214453419364,18.558166467175916,273.51423725549466,30773.408583221622,2492.1355166177623,13.377461911767384,333.38447952516844,35867.2194410856,0.01623181411790031,0.019319843485288812,0.020694780480045027,27534.2869532223,50243.031042145405,58055.26769436789,31854.89467886888,58117.009641979705,67170.6284485921,27835.49934291197,50830.806739149746,58668.273216766655,34912.560599462486,63741.78201995614,73591.15441234976
1996-05-01,836.9252548689765,18.558166467175916,155.31798200442097,17116.99546509372,1473.8214453419364,18.558166467175916,273.51423725549466,31046.922820477117,2492.1355166177623,13.377461911767384,333.38447952516844,36200.603920610774,0.0027093918531355676,0.04164723986816665,-0.006083022203612898,28167.776210622582,51389.08555160739,59396.86282572601,31943.23678852807,58268.33112179219,67362.784665344,28806.368492979538,52593.61072468711,60720.57705752705,35071.21529687555,64021.388282047046,73931.57225564575
1996-06-01,836.9252548689765,18.558166467175916,155.31798200442097,17272.313447098142,1473.8214453419364,18.558166467175916,273.51423725549466,31320.43705773261,2492.1355166177623,13.377461911767384,333.38447952516844,36533.988400135946,0.02282036021466194,-0.0008204850939742547,-0.0010419640976429,28285.153903896677,51593.381802720265,59650.24332806701,32433.111724830953,59152.11774694678,68401.69213929516,28924.48104257039,52799.19664846291,60975.53668018846,35803.07124193886,65347.35423732504,75480.32260467953
1996-07-01,836.9252548689765,18.558166467175916,155.31798200442097,17427.631429102563,1473.8214453419364,18.558166467175916,273.51423725549466,31593.951294988106,2492.1355166177623,13.377461911767384,333.38447952516844,36867.37287966112,0.014004999104712645,0.01566012096236591,-0.006048851894266516,28564.641439939278,52093.38684259016,60245.487585250834,32703.968086518405,59636.35304905989,68978.74798604536,29363.755366868307,53591.04920038917,61907.52793643008,36265.42997243252,66181.27572068619,76461.01285839768
1996-08-01,836.9252548689765,18.558166467175916,155.31798200442097,17582.949411106983,1473.8214453419364,18.558166467175916,273.51423725549466,31867.4655322436,2492.1355166177623,13.377461911767384,333.38447952516844,37200.75735918629,-0.03663373294325045,-0.04745436774337963,0.005050407431589576,28102.457715492903,51240.76213153302,59276.50348899417,32329.240508707975,58943.318393729,68194.16785054686,28498.862297821277,52002.60198385293,60090.0041497978,35455.057118595876,64692.487635418016,74758.36193250759
1996-09-01,836.9252548689765,18.558166467175916,155.31798200442097,17738.267393111404,1473.8214453419364,18.558166467175916,273.51423725549466,32140.979769499096,2492.1355166177623,13.377461911767384,333.38447952516844,37534.14183871146,0.009282314170633521,-0.01638576469958275,0.025115763759376408,28368.760303368697,51716.640725930905,59843.987755938724,33027.1506127324,60206.09744831108,69672.07715222026,28471.043814067943,51941.94243416893,60037.24440811299,36065.08485103627,65795.68055036923,76050.51954229809
1996-10-01,836.9252548689765,18.558166467175916,155.31798200442097,17893.585375115825,1473.8214453419364,18.558166467175916,273.51423725549466,32414.49400675459,2492.1355166177623,13.377461911767384,333.38447952516844,37867.52631823663,0.05459669433315684,0.07396602106643169,0.003867355030238384,29616.303165632642,53981.295961955984,62481.42400445222,34134.189199825545,62214.52924371182,72013.15379394896,30221.470239042534,55125.537224216605,63734.25391218767,37717.054974003906,68799.6263551249,79539.89750872267
1996-11-01,836.9252548689765,18.558166467175916,155.31798200442097,18048.903357120245,1473.8214453419364,18.558166467175916,273.51423725549466,32688.008244010085,2492.1355166177623,13.377461911767384,333.38447952516844,38200.910797761804,0.022878313994258104,0.00893780219103002,0.0226972207345284,30227.765425572652,55086.2191407963,63777.13466890013,35053.15905532462,63879.91019669382,73957.62033225902,30738.29569466243,56058.45993948444,64830.023839287685,38717.88846688197,70615.44423368173,81656.35378755128
1996-12-01,836.9252548689765,18.558166467175916,155.31798200442097,18204.221339124666,1473.8214453419364,18.558166467175916,273.51423725549466,32961.52248126558,2492.1355166177623,13.377461911767384,333.38447952516844,38534.295277286976,0.0771116800190248,0.08284651168552615,-0.004372647044797673,31556.562062965717,57498.24747122715,66586.42516337955,36468.771364943146,66450.15005409459,76950.06242315301,32757.153811482818,59730.574770309686,69093.79380816083,41053.98700260063,74866.3651342275,86589.02287371045
1997-01-01,860.318450026059,18.77312792617758,161.5086831959002,18365.730022320568,1506.7271093722243,18.77312792617758,282.8598077408452,33244.382289006426,2559.3073647477704,13.583197225092286,347.63576695000165,38881.931044236975,-0.024118844115842197,-0.026062423368654608,0.0314676956547042,31790.238120044403,57912.60124572462,67086.33884421305,36749.121231796445,66949.55169176479,77548.45619917783,32522.444787991484,59290.956932684814,68605.69809836104,40778.76649142959,74352.80223817147,86015.53119454271
1997-02-01,860.318450026059,18.77312792617758,161.5086831959002,18527.23870551647,1506.7271093722243,18.77312792617758,282.8598077408452,33527.24209674727,2559.3073647477704,13.583197225092286,347.63576695000165,39229.566811186975,0.06866516574536052,0.11173709111673058,0.019437932198770103,34023.573742637396,61969.72933476535,71806.1118552476,38514.20847338838,70153.81103202699,81279.98353766615,35553.94820974492,64806.04130257415,75007.55253985747,43221.54713061676,78795.15428143529,91175.10307375944
1997-03-01,860.318450026059,18.77312792617758,161.5086831959002,18688.74738871237,1506.7271093722243,18.77312792617758,282.8598077408452,33810.10190448812,2559.3073647477704,13.583197225092286,347.63576695000165,39577.202578136974,0.01273676253333944,0.03655769754970817,-0.020779524860631504,34439.35323216318,62715.711951567515,72690.38137204871,38504.82591590128,70125.39164486533,81266.97221410039,36490.80591521419,66502.17033332595,76990.92879283756,43553.43410837406,79388.6226836719,91882.14889424645
1997-04-01,860.318450026059,18.77312792617758,161.5086831959002,18850.256071908272,1506.7271093722243,18.77312792617758,282.8598077408452,34092.961712228964,2559.3073647477704,13.583197225092286,347.63576695000165,39924.83834508697,-0.04333607709664522,-0.006897702856270782,0.02399808015358751,34881.00793205038,63508.731075273165,73629.31514206727,38278.0244684429,69701.05698167741,80795.0538641909,36667.295097858834,66812.33114747191,77370.17149576535,42542.56044938825,77534.4794901599,89756.47776518263
1997-05-01,860.318450026059,18.77312792617758,161.5086831959002,19011.764755104174,1506.7271093722243,18.77312792617758,282.8598077408452,34375.82151996981,2559.3073647477704,13.583197225092286,347.63576695000165,40272.47411203697,0.052624746487815566,0.029212995572639455,0.01484386410029126,35796.38989830617,65164.186987230714,75568.28031221949,39714.90297211207,72306.25776087579,83834.66694117298,37753.00287552178,68779.19561879459,79667.92226968029,44523.35114906356,81133.00912838383,93942.44258745584
1997-06-01,860.318450026059,18.77312792617758,161.5086831959002,19173.273438300075,1506.7271093722243,18.77312792617758,282.8598077408452,34658.681327710656,2559.3073647477704,13.583197225092286,347.63576695000165,40620.10987898697,0.06207563104952407,-0.0141437082254805,0.02441486528943293,36126.85266231763,65754.61287484158,76272.58806132285,41577.38241564123,75685.96084497398,87772.90236964922,37728.77510187826,68723.67693673367,79623.60941058541,47010.97005864758,85654.64066737483,99198.07541111788
1997-07-01,860.318450026059,18.77312792617758,161.5086831959002,19334.782121495977,1506.7271093722243,18.77312792617758,282.8598077408452,34941.5411354515,2559.3073647477704,13.583197225092286,347.63576695000165,40967.74564593697,0.0542752525769179,0.1502306571521279,0.04162686675049354,39738.94712566201,72317.89611957221,83905.25112471488,43715.2863086351,79566.57889943622,92292.85331650288,42518.246054472176,77436.45748848692,89738.19518082692,49555.81463569994,90279.97159033104,104574.79978087386
1997-08-01,860.318450026059,18.77312792617758,161.5086831959002,19496.29080469188,1506.7271093722243,18.77312792617758,282.8598077408452,35224.40094319235,2559.3073647477704,13.583197225092286,347.63576695000165,41315.38141288697,0.06428374048385299,0.038226406152282566,-0.017338400298905765,40298.9694187078,73325.98062308133,85094.31292153266,44884.73639189154,81684.0017560775,94768.48127205814,43696.76948600714,79571.55784312208,92232.32278263076,51871.14243891655,94486.62380055015,109467.51678392413
1997-09-01,860.318450026059,18.77312792617758,161.5086831959002,19657.79948788778,1506.7271093722243,18.77312792617758,282.8598077408452,35507.260750933194,2559.3073647477704,13.583197225092286,347.63576695000165,41663.01717983697,-0.019188159027092033,-0.07988802135570872,0.004828809275399415,38931.32077598071,70826.46256688058,82213.0176791964,44705.328009685734,81346.43973654477,94396.31349051981,41274.727274505545,75149.78680798327,87126.7659486632,51327.22268409503,93484.50031493761,108326.43462896862
1997-10-01,860.318450026059,18.77312792617758,161.5086831959002,19819.30817108368,1506.7271093722243,18.77312792617758,282.8598077408452,35790.12055867404,2559.3073647477704,13.583197225092286,347.63576695000165,42010.65294678697,0.0316500358169447,0.08878030380523727,-0.009919722630531203,40611.71842235151,73872.58676301912,85768.1594514211,45333.982413765436,82479.32442775868,95730.33803656003,44065.006099489496,80218.9051513338,93023.46905052623,52558.48725302894,95715.75298727369,110931.79709464495
1997-11-01,860.318450026059,18.77312792617758,161.5086831959002,19980.816854279583,1506.7271093722243,18.77312792617758,282.8598077408452,36072.980366414886,2559.3073647477704,13.583197225092286,347.63576695000165,42358.28871373697,-0.016136542838722567,-0.0873807255858482,0.0030687357506511415,39044.31681592169,71010.56424769235,82464.49802735618,45180.437219142696,82188.98440576348,95412.68448592849,41354.17811597064,75272.76982153491,87307.45602515421,52102.38440924292,94873.86291258164,109975.88018770165
1997-12-01,860.318450026059,18.77312792617758,161.5086831959002,20142.325537475484,1506.7271093722243,18.77312792617758,282.8598077408452,36355.84017415573,2559.3073647477704,13.583197225092286,347.63576695000165,42705.92448068697,0.039793757906083416,0.0471344085042551,0.01762843002142578,40453.90458966244,73563.32676273823,85448.16956323657,46620.34350221756,84797.41268667307,98460.0583331718,43142.65110569182,78517.02592179776,91089.95910461874,54026.86642080439,98366.9422097058,114044.73803945226
1998-01-01,884.3655166925429,18.99057930943646,167.9461348328049,20310.27167230829,1540.367450407448,18.99057930943646,292.5247023263707,36648.364876482105,2628.289731266973,13.792096592961173,362.49625847922056,43068.42073916619,0.0017040672272183865,0.0416855738031483,0.029361417746345264,42042.09754459295,76438.49662553413,88810.56143961292,47493.05065845538,86371.82222055842,100310.9780151117,44958.16417551613,81808.02318960721,94931.07341007049,54637.97819322143,99466.34044643337,115342.70793159978
1998-02-01,884.3655166925429,18.99057930943646,167.9461348328049,20478.217807141093,1540.367450407448,18.99057930943646,292.5247023263707,36940.88957880848,2628.289731266973,13.792096592961173,362.49625847922056,43430.916997645414,0.02779984225819221,0.04861376712514609,-0.00021793793310864729,43209.89724119447,78548.89692329723,91285.1682102732,48296.22761679193,87819.59054265669,102015.15741012496,46744.16030446718,85044.82895563538,98710.15096339837,55919.42896873274,101785.95757313045,118055.85194091755
1998-03-01,884.3655166925429,18.99057930943646,167.9461348328049,20646.163941973897,1540.367450407448,18.99057930943646,292.5247023263707,37233.41428113485,2628.289731266973,13.792096592961173,362.49625847922056,43793.41325612464,0.04801988843742033,0.0813172036962202,0.002523820922097686,45171.26140948188,82101.57768347942,95436.43688682622,49664.631538772155,90294.9712677664,104913.35668648285,49772.99597421294,90542.36449937777,105114.01872243435,58113.34477845234,105766.20346960172,122695.53021620456
1998-04-01,884.3655166925429,18.99057930943646,167.9461348328049,20814.1100768067,1540.367450407448,18.99057930943646,292.5247023263707,37525.93898346122,2628.289731266973,13.792096592961173,362.49625847922056,44155.90951460386,0.05902269415599859,0.12668413749936525,-0.008439284522926638,47991.06376245386,87214.01603234543,101401.69252590252,51068.03454971694,92833.67276985433,107885.67655380363,54544.32541642082,99208.9322181753,115198.25484581261,60707.02820182333,110473.56652964828,128179.52006478887
1998-05-01,884.3655166925429,18.99057930943646,167.9461348328049,20982.056211639505,1540.367450407448,18.99057930943646,292.5247023263707,37818.463685787596,2628.289731266973,13.792096592961173,362.49625847922056,44518.40577308308,0.012514277889340564,0.024024047872642118,-0.000824535598662024,48695.743936065475,88481.94589124147,102898.2695006966,51513.23702608512,93630.20599160793,108833.90101289052,55661.13484471838,101227.31407332144,117564.76150610502,61407.00221295815,111734.26606657333,129665.36365001852
1998-06-01,884.3655166925429,18.99057930943646,167.9461348328049,21150.00234647231,1540.367450407448,18.99057930943646,292.5247023263707,38110.98838811397,2628.289731266973,13.792096592961173,362.49625847922056,44880.902031562306,-0.025123892061635344,0.03463560660331155,0.008137621586759236,49884.88361090023,90630.01656632412,105418.6350019058,51222.25945500539,93088.59322559265,108226.8123633885,57365.072009817406,104313.24654335374,121171.5038557309,60517.26011052708,110102.25423952995,127794.47405719777
1998-07-01,884.3655166925429,18.99057930943646,167.9461348328049,21317.948481305113,1540.367450407448,18.99057930943646,292.5247023263707,38403.51309044034,2628.289731266973,13.792096592961173,362.49625847922056,45243.39829004153,0.05397224878665696,0.054337520501937187,-0.008265612877275785,51181.23773388259,92972.61390101843,108165.7259757665,52539.510317885084,95469.80283677952,111017.65888353372,59728.43809549065,108597.9458316202,126171.35744190047,62984.684724782004,114578.34184105672,133012.7857036654
1998-08-01,884.3655166925429,18.99057930943646,167.9461348328049,21485.894616137917,1540.367450407448,18.99057930943646,292.5247023263707,38696.037792766714,2628.289731266973,13.792096592961173,362.49625847922056,45605.89454852075,-0.030501617179206963,-0.037728934670564485,0.01878646104638748,50843.15744550441,92345.92286429746,107458.79293059875,52377.860715086,95163.41750174211,110683.70884952764,58461.95797170559,106282.40392279912,123503.74754038308,61981.41096648816,112740.24647483634,130901.86764980739
1998-09-01,884.3655166925429,18.99057930943646,167.9461348328049,21653.84075097072,1540.367450407448,18.99057930943646,292.5247023263707,38988.56249509309,2628.289731266973,13.792096592961173,362.49625847922056,45968.390806999974,-0.10495300447931777,-0.10958408431368838,-0.00029546021418769275,48196.65583379867,87526.59402397125,101872.85536229529,49767.68788358785,90408.47956521514,105175.54703567058,53796.40720846558,97787.7499622213,113655.24503406341,57240.16077134479,104103.25512380728,120896.3687588875
1998-10-01,884.3655166925429,18.99057930943646,167.9461348328049,21821.786885803525,1540.367450407448,18.99057930943646,292.5247023263707,39281.08719741946,2628.289731266973,13.792096592961173,362.49625847922056,46330.8870654792,-0.006384181160439151,-0.16681984620170065,0.020344088294354856,44814.74505740749,81372.4705234984,94732.04971283666,50262.32100234191,91294.46710992133,106228.44069263295,47484.86781023054,86302.27044325907,100328.58333257375,57401.3623757964,104383.51348100984,121244.61996247726
1998-11-01,884.3655166925429,18.99057930943646,167.9461348328049,21989.73302063633,1540.367450407448,18.99057930943646,292.5247023263707,39573.61189974583,2628.289731266973,13.792096592961173,362.49625847922056,46693.38332395842,0.1280179690251697,0.17498016084164125,0.009236768917638472,49091.87840866741,89126.26082525904,103780.78812592974,53858.743192990376,97814.33842642876,113836.95460605407,53974.40782361023,98084.09541528656,114047.68323104107,63189.30106510807,114895.91005210874,133477.8076689883
1998-12-01,884.3655166925429,18.99057930943646,167.9461348328049,22157.679155469134,1540.367450407448,18.99057930943646,292.5247023263707,39866.136602072205,2628.289731266973,13.792096592961173,362.49625847922056,47055.87958243764,0.05879263437045279,0.03351104168565877,0.00840704834382655,50268.33521031563,91249.73573053745,106275.28738018416,55813.94467573881,101352.74650982549,117977.03076796814,55589.91133275274,101007.16969371751,117468.86177138155,66250.08645191083,120448.42960937235,139950.9877739923
1999-01-01,909.0847314633071,19.210549458042653,174.64017195327284,22332.319327422407,1574.7588714079334,19.210549458042653,302.51983183673536,40168.65643390894,2699.131416036158,14.004208676155681,377.9919959453793,47433.87157838302,0.04617932786969936,0.12449350631517486,0.024494361030023004,54166.76411809138,98311.87345380623,114525.96337067359,57937.670843487234,105194.61873836795,122474.91394579041,61272.289025973725,111317.27840457027,129485.4342587776,69097.41221116134,125610.1247128252,145974.93448462425
1999-02-01,909.0847314633071,19.210549458042653,174.64017195327284,22506.95949937568,1574.7588714079334,19.210549458042653,302.51983183673536,40471.17626574567,2699.131416036158,14.004208676155681,377.9919959453793,47811.863574328396,0.037332509249723866,0.037808432132613534,0.0012744322354718562,55377.38250975254,100494.67838841882,117094.34657005906,59206.623599623366,107484.02885070436,125166.18221995638,63178.43612881365,114765.53739760017,133522.58328038754,71200.02739088234,129417.45280620486,150425.95926777186
1999-03-01,909.0847314633071,19.210549458042653,174.64017195327284,22681.599671328953,1574.7588714079334,19.210549458042653,302.51983183673536,40773.696097582404,2699.131416036158,14.004208676155681,377.9919959453793,48189.85557027377,-0.027703833245079523,-0.0631710906994194,0.019423465204305268,54317.686986266104,98557.21931343898,114862.3608972304,59111.524382311756,107296.86231748205,124973.92974837493,60640.310086748446,110140.23546836778,128167.36035482098,70211.42120373563,127605.5860809363,148346.33353736837
1999-04-01,909.0847314633071,19.210549458042653,174.64017195327284,22856.239843282227,1574.7588714079334,19.210549458042653,302.51983183673536,41076.21592941914,2699.131416036158,14.004208676155681,377.9919959453793,48567.84756621915,0.047805565491166435,0.04916593349918741,0.020008919270176895,56348.45548943153,102227.60801383446,119165.39635655395,61265.89980080677,111192.91796814499,129537.48955376296,63329.156038692134,115009.27575875654,133859.29480503857,73225.45963123978,133068.56374577127,154723.55348571643
1999-05-01,909.0847314633071,19.210549458042653,174.64017195327284,23030.8800152355,1574.7588714079334,19.210549458042653,302.51983183673536,41378.73576125587,2699.131416036158,14.004208676155681,377.9919959453793,48945.839562164525,0.04781912623824547,0.051201763104087306,-0.002614090873309438,57868.59091497584,104971.13106703502,122388.8341379674,62799.83441231722,113962.45314789384,132789.50429053334,65868.00563197835,119605.33162198149,139234.53334122998,75947.98751465313,138001.21850686488,160485.1680985079
1999-06-01,909.0847314633071,19.210549458042653,174.64017195327284,23205.520187188773,1574.7588714079334,19.210549458042653,302.51983183673536,41681.2555930926,2699.131416036158,14.004208676155681,377.9919959453793,49323.8315581099,-0.04320667874180295,-0.022414406691193434,-0.00646915925529834,57183.44862368057,103714.04254809291,120948.43429776342,61388.550560603246,111387.00691605176,129814.07876689499,64801.441642002435,117654.03134838527,136988.81629043445,73507.12985095728,133551.2504830885,155336.36967443788
1999-07-01,909.0847314633071,19.210549458042653,174.64017195327284,23380.160359142046,1574.7588714079334,19.210549458042653,302.51983183673536,41983.775424929336,2699.131416036158,14.004208676155681,377.9919959453793,49701.82355405528,0.06807895251825435,0.0783710750451998,-0.012829295334464197,59208.2692835649,107372.24837763402,125239.73405267569,63233.51878753362,114720.2684890237,133724.19679799236,68550.22266894608,124445.7907641145,144922.4631078469,77168.66715048376,140188.93089917742,163082.9249964671
1999-08-01,909.0847314633071,19.210549458042653,174.64017195327284,23554.80053109532,1574.7588714079334,19.210549458042653,302.51983183673536,42286.29525676607,2699.131416036158,14.004208676155681,377.9919959453793,50079.815550000654,-0.03753939250924099,-0.04771995124989292,0.017958105881410225,58477.22202156981,106032.33384536751,123701.97923259264,62762.775019109955,113851.9121726056,132737.35174694037,66550.71357199864,120801.36900373756,140704.0722629244,75485.02927162581,137115.59855063865,159533.76065845566
1999-09-01,909.0847314633071,19.210549458042653,174.64017195327284,23729.440703048593,1574.7588714079334,19.210549458042653,302.51983183673536,42588.8150886028,2699.131416036158,14.004208676155681,377.9919959453793,50457.80754594603,0.003813374768826261,0.05836206232372465,0.00729641493162525,60547.31502027985,109771.73525206232,128089.58827439115,63259.96438953093,114739.53747506737,133797.5048869662,69732.11069932999,126561.6869112963,147439.06518672415,75981.87124956537,138003.385340814,160592.7097434547
1999-10-01,909.0847314633071,19.210549458042653,174.64017195327284,23904.080875001866,1574.7588714079334,19.210549458042653,302.51983183673536,42891.334920439534,2699.131416036158,14.004208676155681,377.9919959453793,50835.79954189141,-0.035319555621758925,-0.01786597256653022,0.012726941019031601,60541.207493567934,109746.56113878111,128085.20330951153,62693.70245759298,113698.22530296368,132608.45754258346,69165.25733014164,125518.41823250911,146249.26992581593,74353.94438230387,135031.9616697546,157160.8570940776
1999-11-01,909.0847314633071,19.210549458042653,174.64017195327284,24078.72104695514,1574.7588714079334,19.210549458042653,302.51983183673536,43193.85475227627,2699.131416036158,14.004208676155681,377.9919959453793,51213.79153783678,0.05630847481235479,0.07646430408741911,0.0329598222283054,64003.01415488965,116007.91848037769,135417.75411810863,65640.55995354519,119028.30256939305,138850.18782319932,73847.56807595979,134001.2832576569,156158.6878997939,78250.41561635442,142093.58693296413,165405.62958886332
1999-12-01,909.0847314633071,19.210549458042653,174.64017195327284,24253.361218908412,1574.7588714079334,19.210549458042653,302.51983183673536,43496.374584113,2699.131416036158,14.004208676155681,377.9919959453793,51591.78353378216,0.03369269626349358,0.09875160328416799,0.0020330272750419542,67376.30739188955,122108.11970138994,142563.465103403,66960.44061921696,121407.52668433644,141650.71944659585,79498.46655724356,144240.83500564125,168116.82172662218,80409.6478506281,145999.8934349749,169978.64977679387
2000-01-01,934.4948817888273,19.43306754715606,181.601021602739,24434.96224051115,1609.9181415590356,19.43306754715606,312.8564799030869,43809.23106401609,2771.8825342446,14.219582883823715,394.1501343991441,51985.93366818131,0.041957020607405804,0.09959764946087124,0.0026897542370354355,70975.77285926069,128615.2752906154,150189.57284284476,68608.98904955006,124380.13950728303,145148.10716299716,85638.87202411416,155365.2576206203,181112.1616450729,83142.20387463836,150944.52195298928,175765.28574518242
2000-02-01,934.4948817888273,19.43306754715606,181.601021602739,24616.56326211389,1609.9181415590356,19.43306754715606,312.8564799030869,44122.08754391917,2771.8825342446,14.219582883823715,394.1501343991441,52380.083802580455,-0.03090239575740561,-0.024301771460531585,0.008910657782837506,70581.67010425018,127884.89832997839,149365.49454787537,68007.65284098418,123273.62159816129,143885.88750444775,84414.7641436586,153127.8898793731,178533.46811773148,81547.48441316864,148032.4717831125,172404.2374035704
2000-03-01,934.4948817888273,19.43306754715606,181.601021602739,24798.16428371663,1609.9181415590356,19.43306754715606,312.8564799030869,44434.94402382226,2771.8825342446,14.219582883823715,394.1501343991441,52774.2339369796,-0.019961438102340856,0.0836392012999827,0.03731932881338973,75002.65681220335,135878.9758220752,158731.06656398467,68751.21677451013,124605.11642923056,145468.99989454655,90644.13586781452,164411.3671452354,191718.3840483855,81235.15548424415,147448.7013224003,171754.14175817362
2000-04-01,934.4948817888273,19.43306754715606,181.601021602739,24979.765305319368,1609.9181415590356,19.43306754715606,312.8564799030869,44747.800503725346,2771.8825342446,14.219582883823715,394.1501343991441,53168.38407137875,0.09279991166559776,-0.02007018286455653,0.015751621027117135,74991.12631026727,135841.9445148947,158716.4848744539,72635.76187238761,131629.21089737845,153698.11785515636,89780.56950882939,162828.48711341704,189901.93556713234,87356.84363142413,158543.3200478148,184707.31957142262
2000-05-01,934.4948817888273,19.43306754715606,181.601021602739,25161.366326922107,1609.9181415590356,19.43306754715606,312.8564799030869,45060.65698362843,2771.8825342446,14.219582883823715,394.1501343991441,53562.5342057779,-0.02433622574052463,0.07206866909533005,-0.009705475799100083,77479.89546023447,140334.0982036852,163993.6876227494,71550.84466614026,129646.90600467908,151412.30067274257,94559.78124511131,171479.69565661403,200020.85330412397,85695.71728345743,155511.82360733123,181205.20675737853
2000-06-01,934.4948817888273,19.43306754715606,181.601021602739,25342.967348524846,1609.9181415590356,19.43306754715606,312.8564799030869,45373.51346353152,2771.8825342446,14.219582883823715,394.1501343991441,53956.684340177046,-0.011813195695856482,0.011492112163904444,-0.009081800995626721,77722.66226779873,140757.7401378386,164517.301055164,70955.17360817645,128551.38050516843,150161.62670527407,95302.39779226892,172809.9272860156,201601.71096534654,84887.87025169456,154029.130951043,179507.1503642012
2000-07-01,934.4948817888273,19.43306754715606,181.601021602739,25524.568370127585,1609.9181415590356,19.43306754715606,312.8564799030869,45686.369943434605,2771.8825342446,14.219582883823715,394.1501343991441,54350.83447457619,0.015039060429330231,-0.006928833376157684,0.01702401259270636,78264.26492731525,141722.56884205985,165673.47472448717,72244.79796714506,130871.6724179955,152900.67402342267,95354.73667141562,172888.39531446176,201722.42129460056,86352.94052635373,156670.84375711504,182615.37386989724
2000-08-01,934.4948817888273,19.43306754715606,181.601021602739,25706.169391730324,1609.9181415590356,19.43306754715606,312.8564799030869,45999.22642333769,2771.8825342446,14.219582883823715,394.1501343991441,54744.98460897534,-0.020726946200593233,0.00394156448376104,0.034338185963951995,79911.29859737155,144689.0614303036,169169.72157019496,72888.03638717151,132020.78645667646,154271.8449449172,96597.15961612733,175124.63605824998,204360.73437634582,85897.56961686109,155828.0368712309,181662.48397725628
